Company_Name,Month,Revenue,COGS,Operating_Expenses,Accounts_Receivable,Accounts_Payable,Taxes_Paid,CapEx,Asset_Sale_Proceeds,Investments_Bought,Investments_Sold,Debt_Raised,Debt_Repaid,Interest_Paid,Equity_Issued,Dividends_Paid,Net_Cash_Flow
HDFC Bank,2022-09-01,3760513845.6330924,2111944209.2138238,563254467.4625375,227689223.1853606,435008760.0168606,271328792.2391828,78850410,29018490,23278769,15342276,115863858.0,34829066,2755063,33091145,1228807.0,872081821.7175484
HDFC Bank,2022-10-01,4661224974.454471,3144122194.0020366,714579244.2567356,306687545.22628903,,200630884.04892462,232418340,42023297,18303750,84710223,191895938.0,133759234,28180762,30284261,67480480.0,669800020.1467738
HDFC Bank,2022-11-01,2554136104.3336296,1633569214.6346693,502591633.02244544,346564070.9158679,157754680.97823453,104493814.16912872,115651195,22362925,30781302,17355904,49439294.0,71335020,22533108,16567828,27640477.0,256207068.50738615
HDFC Bank,2022-12-01,2497131331.8912363,1513407168.1410112,272944067.4451654,132189182.76748413,330360098.684982,177695024.07626492,120547018,5504381,17296381,20218082,104541659.0,61963740,17804773,7435697,5898885.0,525505795.22879475
HDFC Bank,2023-01-01,3824799226.062773,1821738845.4595823,695828551.7123114,527754178.8586899,392208265.9882513,326807957.2227199,143534924,15325339,57888503,29581501,135624096.0,90727380,5785267,18001960,55194542.0,959531380.6681597
HDFC Bank,2023-02-01,4300813956.966589,2048015188.3700962,443463636.3370549,532997609.3791869,260777156.05999643,452333783.06485945,53400173,16394487,30671003,80021414,180955589.0,51484872,36204667,31643648,43683574.0,1550301663.1945784
HDFC Bank,2023-03-01,3218833197.759089,1353685522.2267077,567530278.4308709,292368660.9809267,405331162.6212314,324404349.27537763,155058062,17252811,60186000,1888806,102423758.0,44181713,10011762,4058848,63787653.0,879534360.8261329
HDFC Bank,2023-04-01,3759852836.5655756,1934382554.9993258,424430503.1867555,343184752.09776664,489666061.8702917,350259944.5948736,114908336,23747415,50794649,10539669,,47108178,17292909,19413938,58149762.0,816227021.7846208
HDFC Bank,2023-05-01,4229795798.501147,2744369340.016224,542057298.0745625,580646842.2973125,259108996.16086033,235842290.10259008,111816202,40580924,25086627,11959207,57190864.0,99402013,20060832,77175,11074355.0,680355036.3077703
HDFC Bank,2023-06-01,4158696331.4155335,2789938363.813722,770300297.924413,485654505.1943536,454637653.30299085,149614417.4193496,115900603,19986039,5051646,70734518,134503439.0,89164252,17353135,14689949,,553114999.2580488
HDFC Bank,2023-07-01,3004175826.567441,1305254010.0593657,328613961.27810234,423476681.5432558,351248316.6334871,342576963.8074932,102140526,9392609,17089239,11594207,39824448.0,74931500,29851990,3177902,17532327.0,969312390.4224796
HDFC Bank,2023-08-01,2677252155.2657485,1558500427.0255473,436742166.2416821,292274858.06821114,321975386.09885776,170502390.4996298,107017388,19547958,53102022,28748123,44988955.0,66290435,7296405,23623755,14139308.0,444672797.4988894
HDFC Bank,2023-09-01,3981504782.131134,2078710094.173012,753093672.7510464,200238249.64162812,214908077.0833616,287425253.8017689,178886817,19248594,3830121,11951552,55685560.0,80947292,18130540,36926887,4268173.0,766444529.4053067
HDFC Bank,2023-10-01,2166976469.367066,898968142.7953718,397275495.4770958,291225301.2132855,170087721.32750505,217683207.77364957,26130040,7456688,26507881,42428797,94553864.0,17962327,4961828,14226224,33034792.0,744851051.3209487
HDFC Bank,2023-11-01,2124678205.9776535,1297493450.9343324,423409450.6326603,134171117.03592509,164605518.77551433,100943826.1026652,105325374,14163986,20491595,31175239,5845447.0,63105980,13293556,1549420,11737532.0,228199181.30799562
HDFC Bank,2023-12-01,2152362116.7047663,862303316.3872843,369683717.39803976,286175388.8238809,116347814.85449268,230093770.72986054,50275126,5281091,37962717,14945952,,27550115,8012369,16481938,,603189966.1895816
ICICI Bank,2021-01-01,3699812467.101128,1937971381.7329633,609024715.0331212,424165033.63522327,513548423.5142948,288204092.58376086,80511221,9249677,47657169,59576882,,94436040,13737336,22432851,55306693.0,664223228.7512826
ICICI Bank,2021-02-01,2777551226.454249,1690041907.3552296,425657697.68538296,263548801.2954967,162317977.3312012,165462905.35340908,132438502,20085721,16684388,47878717,122627198.0,44768534,18138519,16553464,20978981.0,537857462.0602273
ICICI Bank,2021-03-01,3209828421.0178022,2113745033.9433806,510454373.33047795,,283825746.3706952,146407253.43598592,86315182,25769115,4902059,44604238,,22005782,27345255,29375562,17496623.0,380905774.30795777
ICICI Bank,2021-04-01,4151508436.2988,1868419835.0299876,593885461.6998796,266773501.02722505,577099956.883953,422300784.89223313,184870156,39275054,74042569,16794513,51120091.0,28820898,39564766,14512253,9615754.0,1115179287.6766994
ICICI Bank,2021-05-01,2982944926.123772,1694033912.4713402,329692727.8535123,199069732.9865185,439097026.99925506,239804571.44972992,71648486,17606007,37375319,23429562,137064002.0,46338604,5988099,23846553,33268890.0,788489480.3491898
ICICI Bank,2021-06-01,3516628329.9361267,1890387832.862934,453379468.9341079,,216673172.2618556,293215257.0347712,114274548,6299492,22576162,57568342,28465797.0,39483075,30732364,34404782,62199283.0,835128692.1043136
ICICI Bank,2021-07-01,4096005157.27807,2304049774.517346,721675891.1047128,546263712.2100052,385205262.09972405,267569872.9140028,102442388,40093087,30596658,31981908,128625581.0,90784126,19854315,2844180,78119050.0,870371148.7420084
ICICI Bank,2021-08-01,3634060151.122861,2344067204.3193893,438743353.8575768,466027632.63559186,448653043.38715506,212812398.23647368,93562958,29538040,48410263,59322532,86490964.0,98716167,35259675,29188752,50571427.0,671815509.709421
ICICI Bank,2021-09-01,3541593840.256667,2340960761.20912,400431137.63569397,457046153.81948316,221286154.6009147,200050485.35296333,146086805,8978989,13792249,28098059,137901637.0,102202896,19847987,17920863,1416953.0,615251087.05889
ICICI Bank,2021-10-01,4612076483.136398,2526023423.7632465,727453151.8070332,629814623.9243526,682928310.4195962,339649976.8915297,186068877,25580123,64505778,35935918,62396414.0,124153582,41722758,12550508,33214626.0,892287730.674589
ICICI Bank,2021-11-01,3539774343.883636,1482235473.7955043,666704024.5626931,335683546.20126456,357670300.0803665,347708711.38135964,42237532,8570556,65626102,54101105,168978911.0,98816021,953692,16994986,21614133.0,1166913072.144079
ICICI Bank,2021-12-01,3280115491.051112,1519387181.2270982,642065557.0174172,166913034.43278483,491302539.15418893,279665688.2016492,121154185,10570521,1478768,50195943,9953821.0,61483654,21901890,15008832,58658083.0,787084396.6049476
ICICI Bank,2022-01-01,5126982605.020659,3411121404.7952547,871604614.4441527,,460967102.4424781,211064146.445313,204383203,5553535,3678621,15074661,241108042.0,30450573,48791739,43757228,44050399.0,686866853.335939
ICICI Bank,2022-02-01,2149736950.8774977,1402966340.390531,267047035.04910254,210300142.06156135,138700278.43254638,119930893.85946602,67043024,751518,17290529,28380039,48383190.0,31581133,16716407,2332214,27496053.0,352973875.57839805
ICICI Bank,2022-03-01,2188998436.592263,1110575715.8514805,360706981.30627227,136357239.12817255,303977255.5660608,179428934.85862762,35135446,17339837,3529801,33242121,38362595.0,33424949,6284851,18375315,32455693.0,588566110.5758829
ICICI Bank,2022-04-01,4437134940.470284,1965041952.2518294,787745043.5383166,342284751.5386651,442247208.5592314,421086986.17003465,191577442,30031137,37917521,48439031,19575137.0,12762750,32027722,25434984,21847630.0,1131811300.510104
ICICI Bank,2022-05-01,4737309229.635484,1984017728.78768,871351521.6261905,238675076.96847415,353793560.8482255,470484994.80540335,134197859,16192668,34971274,61051512,205015616.0,21173866,20479634,10670216,3641771.0,1524545647.4162102
ICICI Bank,2022-06-01,3531714609.2510104,2434140792.0949125,384705972.7471053,419221328.4971921,350986756.556051,178216961.10224813,89643322,33122266,2141912,70253175,18740105.0,60627118,18173652,2195690,43531276.0,564981195.3067443
ICICI Bank,2022-07-01,3128561784.6147027,1697626397.4877958,511313285.27376133,469117280.14870065,,229905525.4632864,114177696,9911142,1722907,27681791,86756654.0,73991663,24729233,6921983,40081357.0,698165560.3898592
ICICI Bank,2022-08-01,4652777223.3201885,3048054832.7800245,563913833.25014,538490792.1171482,452381063.3058181,260202139.322506,68675795,30443477,64384099,92613228,,84758408,38363911,3110691,85244177.0,565347423.9675181
ICICI Bank,2022-09-01,3769434876.0855494,2514456193.879635,485280663.272458,327106276.722639,,192424504.7333641,175199169,1017481,53926452,26271534,98699316.0,2338377,32271884,17583780,20696165.0,474136224.2000923
ICICI Bank,2022-10-01,4311317014.710478,2151661199.945688,821765428.4118824,330537982.01252854,528074466.60755455,334472596.5882269,54482026,14634171,52866880,74813558,,74099471,31338158,4532688,27995739.0,856615932.7646807
ICICI Bank,2022-11-01,3307517654.740953,1586533034.5383933,336557240.64585066,262388223.58147368,421093922.49759865,346106844.88917726,110215073,19384838,18664179,5304120,35002379.0,5813775,24019663,12565034,,969132619.6675317
ICICI Bank,2022-12-01,4861515219.440013,2612572093.626458,679642400.855601,390338703.5650336,275013416.6365621,392325181.2394885,223572184,40981729,65829275,19975372,155949526.0,84648451,20035161,25056359,22438280.0,1104480711.7184653
ICICI Bank,2023-01-01,4036358491.745084,2057348974.7517781,494607808.6744468,280863177.7982532,258651042.42982444,371100427.0797147,189375064,308617,11368954,67853612,112688466.0,94329098,734275,32775006,76795291.0,1093407958.239144
ICICI Bank,2023-02-01,4049778920.3721066,1693571692.1734772,684412531.1588156,481962795.4759013,579364128.1608398,417948674.25995344,65931696,39835189,40339104,47623905,179391199.0,2592316,33265940,39450157,59009476.0,1414425515.7798603
ICICI Bank,2023-03-01,2737137404.11299,1130903014.1591713,319081732.61822313,258807738.65467215,194113806.38213181,321788164.33389884,107811928,10625643,51535568,53440239,116963377.0,43099658,5296990,12299755,32220741.0,987046256.0016966
ICICI Bank,2023-04-01,4303320417.181269,2056395603.2684984,618385373.4190346,470594310.06473756,246615358.65809873,407134860.12343395,98994757,11199747,72548971,48726898,191652636.0,7081530,26635617,30110314,66128719.0,1301440133.3703017
ICICI Bank,2023-05-01,3163095492.2161555,1873136296.6850753,527161646.2597647,209618257.2333676,336896655.06449485,190699387.3178289,124517823,15652956,62365781,40004651,51982472.0,38819913,13618723,23479908,8527835.0,492854636.9534867
ICICI Bank,2023-06-01,3163713844.2138987,1753979043.148714,572086604.2275094,238487418.10245827,235952132.08505931,209412049.2094188,150884334,18587074,17256299,26560140,,32791816,23061941,30973687,24530166.0,455832492.62825644
ICICI Bank,2023-07-01,3693968475.1199837,1578124322.4675107,381445814.80168223,206013703.60504273,348845582.90938276,433599584.4626977,146667261,27054353,4300915,48632668,,48710324,1636675,15125440,17579065.0,1172716974.388093
ICICI Bank,2023-08-01,2049608066.3680294,1407867639.7782826,235331474.33258286,241761504.533748,148574083.56171638,101602238.06429097,22256591,3541815,8434610,24167060,71719010.0,59435595,4139289,15986546,5351826.0,373543398.1928729
ICICI Bank,2023-09-01,3662068323.228807,2322152866.0221276,540644232.3372726,365305909.3702588,258058670.53881004,199817806.21735168,159586919,22802311,62039407,225391,182665830.0,6698541,16968603,21385690,,583520624.652055
ICICI Bank,2023-10-01,2130626739.5529377,1295603049.9083056,377360163.0486323,246012962.82797688,138830588.97300884,114415881.64899994,25099091,10119600,33692118,5250295,37706355.0,14401814,5679980,5149534,,337532685.94699985
ICICI Bank,2023-11-01,3238832576.0939827,2241024206.4337373,397121466.5225463,260466501.0811058,260383519.79984182,150171725.78442478,82496231,6330034,21586261,45504302,15542211.0,23809061,22171634,29193726,45475.0,413809232.35327435
ICICI Bank,2023-12-01,3613207732.0448184,1719323515.7042172,459397169.9527958,225954285.3617346,302412741.84110844,358621761.59695137,168207312,2076198,7466511,18246135,,78147796,20462320,24437007,68529722.0,777810963.790854
State Bank of India,2021-01-01,178517239.38600433,122403297.09418553,18609035.095030848,13662390.930635536,19664635.75675484,9376226.799196988,8820487,1389678,2392216,251514,5122964.0,4095077,784192,435928,920114.0,23680133.397590965
State Bank of India,2021-02-01,444791875.466971,285136248.1135226,49907004.79005476,27805063.55258501,60067880.22943816,27437155.640848406,8116198,2723408,4784808,6637640,6837388.0,10547781,42291,2122827,7432300.0,85608896.92254522
State Bank of India,2021-03-01,249739887.9487766,167818127.87273282,25375117.630938146,32020930.757554922,,14136660.61127641,5385155,2468665,2909984,692924,2570115.0,1661655,478108,594821,4670432.0,39846546.83382923
State Bank of India,2021-04-01,363765253.78379625,223469445.33447003,71023969.62064715,26435817.0664893,50175633.625891514,17317959.707169767,4480492,200339,5889118,5128643,125355.0,4222102,615937,1375607,19477.0,47038606.1215093
State Bank of India,2021-05-01,436772419.03413373,303369765.7173404,71106260.7891554,32649178.289791994,28949933.261959333,15574098.131909482,12887516,1135627,245300,92036,,6439051,853392,281696,3662340.0,24144054.395728447
State Bank of India,2021-06-01,232478852.52966368,116248441.3480953,38999279.40821887,13300373.040372688,16399091.001578085,19307782.94333738,9114196,570508,4573574,4108502,1568146.0,483455,2219484,547219,,50482734.83001214
State Bank of India,2021-07-01,424203731.20800936,192507642.69015908,83596834.35669236,26016563.506833933,38331091.672508426,37024813.54028948,19317305,1555537,6139353,652755,3666344.0,5650352,3526362,743088,59778.0,91492418.62086843
State Bank of India,2021-08-01,245363652.53786305,108740895.11535682,39144327.3597979,16491151.24180217,34977133.56923763,24369607.51567708,10733719,1785818,2951720,1160117,2082963.0,5962859,61842,1281506,289134.0,64452281.54703124
State Bank of India,2021-09-01,386563757.2133619,236572752.12319568,62237051.62876263,31424053.65737514,29807786.50281852,21938488.365350902,3917344,280833,3699100,1088963,6104128.0,1877145,3618776,2283785,3994420.0,65672945.096052706
State Bank of India,2021-10-01,488102415.69264555,249940866.51254597,51274619.142611355,55032891.93489261,43227009.49997727,46721732.509372056,18202032,4185224,4447395,9240658,19138432.0,7446153,2567587,4795464,264237.0,150080084.52811617
State Bank of India,2021-11-01,142325787.86103246,70894381.13780452,26900385.525162157,8316114.495029745,18604674.96804822,11132755.299516443,5285031,1379932,133498,1138585,723858.0,2818907,44816,4138,,31222111.89854933
State Bank of India,2021-12-01,231878131.59489575,110029159.59408128,28159430.627318356,,17334276.278800953,23422385.34337403,2431716,1583306,4051889,1338306,2150205.0,5424441,1787040,86346,4523535.0,68855368.03012209
State Bank of India,2022-01-01,412925638.0684391,200265395.16501826,73780293.72549699,37057935.28209021,41854598.81475336,34719987.294480965,18548190,2631543,5718618,8236781,10450695.0,8815282,1008109,82409,7363280.0,101212172.8834429
State Bank of India,2022-02-01,294481511.62790704,176670918.35511607,52635243.35021373,28103708.280013755,33283690.969868816,16293837.48064431,12779673,1112186,1643707,4893091,,6469723,1908241,2252641,344126.0,33993960.44193293
State Bank of India,2022-03-01,109245005.74686076,59085998.46040821,11233787.108168116,7756716.0368345985,8532450.968898755,9731305.044571107,1390436,13261,2022784,853605,2372948.0,1315823,770692,428745,637787.0,29020509.13371332
State Bank of India,2022-04-01,325521487.3840436,160463233.41064933,40688784.43573709,33040615.205193147,33709501.80858515,31092367.38441429,9342146,1474620,1174846,1992569,1849395.0,6623063,989336,767286,5224237.0,88076694.15324287
